OID_,GEOID10,p65plus,pNonWhite,pHisp,pNoHS,pUnemp,MedIncome,Name,Neighborho,Temp,pTotFlood,pPublicOpen,pPrivateOpen,pROW,pCanopyLCLU,SVI_F_TOTAL,Shape_Length,Shape_Area,n65plus,nNonWhite,nNoHS,nUnemp,nMedInc,nTemp,nTotFlood,nPublicOpen,nPrivateOpen,nCanopyLCLU,nTotSVI,nHisp
2403,250251304021005,20.150501670000001,17.725752510000000,5.518394649000000,3.964321110000000,6.762028609000000,83409,West Roxbury,19,91.206764950114447,0.110306406685237,0.000000000000000,0.160040678286782,0.260151834070430,0.140481990398032,1,1749.566845364761321,169148.191223562258529,0.308184143209989,0.177257525100000,0.067022695025421,0.111666527479878,0.352837262441375,0.410460062803673,0.110306406685237,0.000000000000000,0.174928871591649,0.140481990398032,0.090909090909091,0.066813024222630
2404,250251304021013,20.150501670000001,17.725752510000000,5.518394649000000,3.964321110000000,6.762028609000000,83409,West Roxbury,19,91.406230783400844,0.021692281517609,0.000000000000000,0.197044263810771,0.131553856229293,0.319439093920949,1,4398.740836034990934,830644.872509259381332,0.308184143209989,0.177257525100000,0.067022695025421,0.111666527479878,0.352837262441375,0.431845659829130,0.021692281517609,0.000000000000000,0.215374810273297,0.319439093920949,0.090909090909091,0.066813024222630
2405,250251304021007,20.150501670000001,17.725752510000000,5.518394649000000,3.964321110000000,6.762028609000000,83409,West Roxbury,19,91.144763183593753,0.823529411764706,0.000000000000000,0.000000000000000,0.429938482570062,0.569036226930964,1,960.944375524349994,11700.214757131643637,0.308184143209989,0.177257525100000,0.067022695025421,0.111666527479878,0.352837262441375,0.403812584527169,0.823529411764706,0.000000000000000,0.000000000000000,0.569036226930964,0.090909090909091,0.066813024222630
2406,250251304022007,29.225352109999999,24.178403759999998,0.000000000000000,1.912568306000000,2.687140115000000,42177,West Roxbury,19,90.398536189909905,0.000000000000000,0.005037313432836,0.000000000000000,0.511408144233758,0.483307429281940,1,2098.255393958743298,64258.297813780183787,0.446975973478610,0.241784037600000,0.032334787907311,0.044374790886651,0.154908144798552,0.323806352314317,0.000000000000000,0.005182451557868,0.000000000000000,0.483307429281940,0.090909090909091,0.000000000000000
2407,250251304022029,29.225352109999999,24.178403759999998,0.000000000000000,1.912568306000000,2.687140115000000,42177,West Roxbury,19,90.723637292144502,0.348796674934638,0.000000000000000,0.143644772514980,0.104344656323332,0.193869181874103,1,2788.584726724426218,351179.591187758138403,0.446975973478610,0.241784037600000,0.032334787907311,0.044374790886651,0.154908144798552,0.358661851375844,0.348796674934638,0.000000000000000,0.157007694762813,0.193869181874103,0.090909090909091,0.000000000000000
2408,250250606001088,8.367854184000000,15.769124550000001,4.087268710000000,0.954369222000000,3.585926928000000,137778,South Boston,17,92.257339698680937,0.324488491048593,0.000000000000000,0.009306628932187,0.299281593556112,0.028192010449548,1,1379.233974192440655,73501.567975735335494,0.127978946352563,0.157691245500000,0.016135019220921,0.059217141925929,0.613828924187656,0.523096737705808,0.324488491048593,0.000000000000000,0.010172401884678,0.028192010449548,0.090909090909091,0.049485910431418
2409,250250606001090,8.367854184000000,15.769124550000001,4.087268710000000,0.954369222000000,3.585926928000000,137778,South Boston,17,92.321289973472474,0.101678502259522,0.000000000000000,0.000000000000000,0.309763199824185,0.000000000000000,1,1354.631675167975800,72812.736488051130436,0.127978946352563,0.157691245500000,0.016135019220921,0.059217141925929,0.613828924187656,0.529953124004292,0.101678502259522,0.000000000000000,0.000000000000000,0.000000000000000,0.090909090909091,0.049485910431418
2410,250250606001008,8.367854184000000,15.769124550000001,4.087268710000000,0.954369222000000,3.585926928000000,137778,South Boston Waterfront,29,91.681513468424484,0.523274651690247,0.000000000000000,0.018003604398838,0.182095700467101,0.017911655448895,1,2339.694646592507070,217538.150980219186749,0.127978946352563,0.157691245500000,0.016135019220921,0.059217141925929,0.613828924187656,0.461359910330115,0.523274651690247,0.000000000000000,0.019678435731369,0.017911655448895,0.090909090909091,0.049485910431418
2411,250259801011026,1.975308642000000,65.185185189999999,25.925925929999998,40.101522840000001,60.555555560000002,,Harbor Islands,22,,0.380044534988392,0.548373473292594,0.072128489197732,0.000000000000000,0.246450959816499,-999,9120.839747194260781,2481515.622717089019716,0.030210602762133,0.651851851900000,0.677975386146324,1.000000000000000,0.000000000000000,0.000000000000000,0.380044534988392,0.564173541879240,0.078838426330338,0.246450959816499,0.000000000000000,0.313893736735393
2412,250250501011003,4.880294659000000,39.686924490000003,68.554327810000004,46.915584420000002,7.002561913000000,65156,East Boston,8,91.406505937521175,0.000000000000000,0.000000000000000,0.115863938029491,0.146902541559079,0.142869336975310,6,2482.603975757638636,374755.730147980735637,0.074639800672328,0.396869244900000,0.793177146671918,0.115638637086926,0.265215992933846,0.431875160295660,0.000000000000000,0.000000000000000,0.126642477116629,0.142869336975310,0.545454545454545,0.830009859002324
2413,250250501011005,4.880294659000000,39.686924490000003,68.554327810000004,46.915584420000002,7.002561913000000,65156,East Boston,8,91.287940081428076,0.000000000000000,0.000000000000000,0.072142857142857,0.210902255639098,0.117218045112782,6,1295.329945135494427,106372.170345967359026,0.074639800672328,0.396869244900000,0.793177146671918,0.115638637086926,0.265215992933846,0.419163200670251,0.000000000000000,0.000000000000000,0.078854130890295,0.117218045112782,0.545454545454545,0.830009859002324
2414,250250503001005,3.427719821000000,32.190760060000002,46.050670640000000,34.989648029999998,9.237875289000000,72500,East Boston,8,91.488180037467714,0.689783611209649,0.000000000000000,0.000000000000000,0.252469117158477,0.035911685644387,6,1738.181190780513134,132442.148707867047051,0.052423950207230,0.321907600600000,0.591551603387020,0.152552068981464,0.300469956844617,0.440631794753275,0.689783611209649,0.000000000000000,0.000000000000000,0.035911685644387,0.545454545454545,0.557550658957717
2415,250250503001010,3.427719821000000,32.190760060000002,46.050670640000000,34.989648029999998,9.237875289000000,72500,East Boston,8,91.670049031575516,0.621483942414175,0.000000000000000,0.030527149918871,0.250632051620694,0.058488358929852,6,1504.433986245990354,106005.389729050657479,0.052423950207230,0.321907600600000,0.591551603387020,0.152552068981464,0.300469956844617,0.460130758336829,0.621483942414175,0.000000000000000,0.033367016094797,0.058488358929852,0.545454545454545,0.557550658957717
2416,250250503001000,3.427719821000000,32.190760060000002,46.050670640000000,34.989648029999998,9.237875289000000,72500,East Boston,8,91.565194516863144,0.761716133166341,0.099218316006666,0.033859798805532,0.043686382666323,0.031806186630687,6,6050.948048991031101,806388.926538959378377,0.052423950207230,0.321907600600000,0.591551603387020,0.152552068981464,0.300469956844617,0.448888851083873,0.761716133166341,0.102077054210293,0.037009693165373,0.031806186630687,0.545454545454545,0.557550658957717
2417,250250506002006,0.000000000000000,45.029673590000002,67.878338279999994,53.002070390000000,4.916512059000000,83224,East Boston,8,91.554532443775855,0.120143884892086,0.000000000000000,0.000000000000000,0.596467557954127,0.000000000000000,5,902.363299532187057,32617.971741485915118,0.000000000000000,0.450296735900000,0.896078168467252,0.081190107390371,0.351949192816717,0.447745723989162,0.120143884892086,0.000000000000000,0.000000000000000,0.000000000000000,0.454545454545455,0.821825430791790
2418,250250507001009,3.689167975000000,54.709576140000003,78.610675040000004,47.788161989999999,4.551201011000000,59657,East Boston,8,91.580117225646973,0.861788617886179,0.000000000000000,0.000000000000000,0.167319658907582,0.000000000000000,6,823.999832170036711,17339.294295089726802,0.056422569033395,0.547095761400000,0.807929357387798,0.075157447882557,0.238818723387914,0.450488779409054,0.861788617886179,0.000000000000000,0.000000000000000,0.000000000000000,0.545454545454545,0.951765371937762
2419,250250509011030,5.486111111000000,38.611111110000003,75.694444439999998,36.516357210000002,8.500477555000000,71958,East Boston,8,91.498283386230469,0.000000000000000,0.000000000000000,0.000000000000000,0.989316239316239,0.000000000000000,6,552.852700526019021,9360.319620768888853,0.083905228762393,0.386111111100000,0.617362873696465,0.140374858696119,0.297868152863184,0.441715018590105,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.545454545454545,0.916457606163546
2420,250250103001000,1.387970919000000,21.282220750000000,11.302048910000000,4.464285714000000,25.788751710000000,,Fenway,34,91.560869004991318,0.203457446808511,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,7,1406.655336781068854,17523.369889463752770,0.021227790527381,0.212822207500000,0.075475334013941,0.425869294262322,0.000000000000000,0.448425094197318,0.203457446808511,0.000000000000000,0.000000000000000,0.000000000000000,0.636363636363636,0.136837634061931
2421,250251007001007,12.419700210000000,4.496788009000000,0.000000000000000,1.104972376000000,7.933579336000000,87222,Dorchester,6,91.743990446391862,0.000000000000000,0.000000000000000,0.170012115655391,0.216346311274109,0.108418743246341,0,1489.353178578060124,122075.213006267673336,0.189948356166349,0.044967880090000,0.018681187651866,0.131013236731669,0.371141097462041,0.468058338086716,0.000000000000000,0.000000000000000,0.185827927417393,0.108418743246341,0.000000000000000,0.000000000000000
2422,250251007002033,29.773462779999999,10.113268610000000,0.000000000000000,27.448979590000000,0.000000000000000,40469,Dorchester,6,91.368908309936529,0.000000000000000,0.000000000000000,0.148078935565854,0.221744655404395,0.086223650769921,0,1533.590795670163970,106962.474074701021891,0.455358842549790,0.101132686100000,0.464065482278648,0.000000000000000,0.146709101993596,0.427844155589781,0.000000000000000,0.000000000000000,0.161854357169185,0.086223650769921,0.000000000000000,0.000000000000000
2423,250251008002005,24.612736659999999,38.037865750000002,6.970740103000000,14.806378130000001,14.240506330000001,,Dorchester,6,91.552147575046703,0.000000000000000,0.000000000000000,0.132152927517001,0.226903300713219,0.205672582517830,0,1334.989131997777804,96462.556090779558872,0.376430090120689,0.380378657500000,0.250323659033275,0.235164324698337,0.000000000000000,0.447490031870061,0.000000000000000,0.000000000000000,0.144446791500454,0.205672582517830,0.000000000000000,0.084397049681069
2424,250250911002001,14.081632650000000,27.959183670000002,3.265306122000000,8.049113233000000,4.448105437000000,61793,Dorchester,6,90.981421219675170,0.042689837551946,0.000000000000000,0.048451355866855,0.258514329777664,0.152615345071328,0,1038.866471565076836,62222.170546872970590,0.215366146426967,0.279591836700000,0.136082130198691,0.073454952165251,0.249072327270458,0.386299984197797,0.042689837551946,0.000000000000000,0.052958667131408,0.152615345071328,0.000000000000000,0.039534138259398
2425,250250913002005,7.930513595000000,88.217522660000000,23.640483379999999,28.250000000000000,5.417276720000000,31595,Dorchester,6,90.566725800677048,0.000000000000000,0.000000000000000,0.097639073669019,0.236926962364985,0.092385054231402,5,1979.467090269211894,177428.625190252991160,0.121290207932091,0.882175226600000,0.477607913670783,0.089459615553067,0.104110562268082,0.341838689885479,0.000000000000000,0.000000000000000,0.106722198149957,0.092385054231402,0.454545454545455,0.286223129943933
2426,250250914001008,9.320773426000001,85.622211199999995,38.175508180000001,27.210884350000001,6.515301086000000,41458,Dorchester,6,92.158640735554243,0.912116040955631,0.000000000000000,0.096053395240859,0.360127684271619,0.016468369123622,7,1203.214433514313441,55133.402975598532066,0.142553005348886,0.856222112000000,0.460040131098777,0.107592128017791,0.151456674203258,0.512514793833610,0.912116040955631,0.000000000000000,0.104989007931604,0.016468369123622,0.636363636363636,0.462203469482518
2427,250250915002012,15.920915709999999,95.161290320000006,20.031217479999999,33.173843699999999,17.680608370000002,59107,Dorchester,6,91.402427673339844,0.059090909090909,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6,367.774801695416045,5141.463473405070545,0.243496357934835,0.951612903200000,0.560852753203456,0.291973349207929,0.236178516395685,0.431437911906250,0.059090909090909,0.000000000000000,0.000000000000000,0.000000000000000,0.545454545454545,0.242524557199355
2428,250250915002005,15.920915709999999,95.161290320000006,20.031217479999999,33.173843699999999,17.680608370000002,59107,Dorchester,6,91.279351791532918,0.001525054466231,0.000000000000000,0.140913292660381,0.162543908300980,0.371122203734517,6,1336.647942963376863,108173.887358100764686,0.243496357934835,0.951612903200000,0.560852753203456,0.291973349207929,0.236178516395685,0.418242412865089,0.001525054466231,0.000000000000000,0.154022112010632,0.371122203734517,0.545454545454545,0.242524557199355
2429,250250915003004,7.404393816000000,87.062652560000004,13.425549230000000,39.000000000000000,10.368349250000000,37083,Dorchester,6,91.114353506905687,0.000000000000000,0.355546357615894,0.081789005072989,0.469717362045760,0.053421679262864,6,883.847196473881240,38647.795249889648403,0.113243670135052,0.870626525600000,0.659352517987983,0.171220446317709,0.130455027674170,0.400552231209454,0.000000000000000,0.365790574576888,0.089397636395817,0.053421679262864,0.545454545454545,0.162547552859173
2430,250250918003003,17.094017090000001,94.017094020000002,14.423076920000000,27.656250000000000,21.729957809999998,37674,Dorchester,6,92.369838397352979,0.000000000000000,0.000000000000000,0.211536434412035,0.102775309831795,0.167625400936648,6,3206.348049825339785,531290.058564525446855,0.261437908453749,0.940170940200000,0.467569694246286,0.358843339955314,0.133292050096728,0.535158211072205,0.000000000000000,0.000000000000000,0.231215152099705,0.167625400936648,0.545454545454545,0.174624949630133
2431,250250919001004,27.522037220000001,83.447600390000005,40.646425069999999,16.923076920000000,16.000000000000000,25862,Dorchester,6,91.446280264968507,0.000000000000000,0.000000000000000,0.182543746578850,0.130418660498296,0.419772923913619,4,2261.091557450863093,226539.915015795617364,0.420925275159124,0.834476003900000,0.286109573828367,0.264220183466846,0.076590004656365,0.436139538433669,0.000000000000000,0.000000000000000,0.199525345349574,0.419772923913619,0.363636363636364,0.492119675285884
2432,250250919003004,9.954456734000001,93.168510080000004,34.677944050000001,27.667984189999999,13.766519819999999,48625,Dorchester,6,92.075079988178459,0.000000000000000,0.005945067575601,0.037219810928117,0.205224250351785,0.169649404443387,4,2158.959438665598555,201833.125314832082950,0.152244632413100,0.931685100800000,0.467768078034057,0.227337024533773,0.185860971500166,0.503555883723140,0.000000000000000,0.006116360462697,0.040682279006860,0.169649404443387,0.363636363636364,0.419857306911445
2433,250250606001037,8.367854184000000,15.769124550000001,4.087268710000000,0.954369222000000,3.585926928000000,137778,South Boston Waterfront,29,92.183238624507538,0.000553505535055,0.000000000000000,0.137096521711906,0.027926489464951,0.000000000000000,1,1975.778288316829958,127785.727615316369338,0.127978946352563,0.157691245500000,0.016135019220921,0.059217141925929,0.613828924187656,0.515152040183849,0.000553505535055,0.000000000000000,0.149850276185592,0.000000000000000,0.090909090909091,0.049485910431418
2434,250250916003006,19.191919190000000,80.050505049999998,2.272727273000000,43.831168830000003,0.000000000000000,17778,Dorchester,6,92.372238534034338,0.015833123900478,0.000000000000000,0.059451610147775,0.204439651490561,0.128363372341334,2,3376.534626155666956,374635.498613115691114,0.293523469985425,0.800505050500000,0.741030552164536,0.000000000000000,0.037783762246960,0.535415540134663,0.015833123900477,0.000000000000000,0.064982248193307,0.128363372341334,0.181818181818182,0.027516658738769
2435,250250403004003,8.206686930000000,5.471124620000000,3.495440729000000,0.511073254000000,0.000000000000000,107019,Charlestown,4,91.515362040201822,0.000000000000000,0.000000000000000,0.051190768475325,0.301006629020378,0.000000000000000,0,1078.541522277701688,65169.141312736828695,0.125514035408860,0.054711246200000,0.008640447100031,0.000000000000000,0.466174148053207,0.443546095148680,0.000000000000000,0.000000000000000,0.055952920602172,0.000000000000000,0.000000000000000,0.042320453854776
2436,250250406001006,5.859065717000000,20.981789389999999,10.609659540000001,2.885682575000000,0.209863589000000,128178,Charlestown,4,92.084251746024179,0.008301625735040,0.000000000000000,0.001213365689752,0.058821217688612,0.000000000000000,0,3907.404149258632060,814277.097601152723655,0.089609240383972,0.209817893900000,0.048786719793341,0.003465637249287,0.567745311232401,0.504539227657645,0.008301625735040,0.000000000000000,0.001326242135490,0.000000000000000,0.000000000000000,0.128454647579135
2437,250251106072007,13.746312680000001,10.029498530000000,15.221238939999999,2.553870710000000,10.438024230000000,120197,Roslindale,15,91.077571215382605,0.002659338711107,0.000000000000000,0.182085058336470,0.173985698155815,0.195859992472714,1,2740.524391271887907,265693.217345730285160,0.210237723356017,0.100294985300000,0.043176950852673,0.172371042317624,0.529433507586995,0.396608642218670,0.002659338711107,0.000000000000000,0.199023986460629,0.195859992472714,0.090909090909091,0.184288560474911
2438,250251106073018,14.791901010000000,14.173228350000000,11.417322830000000,4.114365411000000,4.122011542000000,90526,Roslindale,15,91.079986830403030,0.025036191773823,0.000000000000000,0.064985240493141,0.219106326329803,0.232925276379001,1,3655.947388307292385,276391.179360861890018,0.226229074286557,0.141732283500000,0.069559415222193,0.068069915367481,0.387001540920808,0.396867630780990,0.025036191773823,0.000000000000000,0.071030658650464,0.232925276379001,0.090909090909091,0.138233293433737
2439,250250612001046,5.212077642000000,10.244428470000001,4.133716751000000,0.392618767000000,3.799514956000000,163750,South Boston,17,92.913389916513481,0.000000000000000,0.000000000000000,0.036904890618806,0.182650376617292,0.000000000000000,1,1483.972742641702553,110999.023475387381040,0.079714128647980,0.102444284700000,0.006637799298225,0.062744283672459,0.738504298737021,0.593434726703083,0.000000000000000,0.000000000000000,0.040338062430557,0.000000000000000,0.090909090909091,0.050048272184394
2440,250250612001057,5.212077642000000,10.244428470000001,4.133716751000000,0.392618767000000,3.799514956000000,163750,South Boston,17,92.198543834686276,0.000000000000000,0.000000000000000,0.000000000000000,0.328573341068321,0.000000000000000,1,1586.515079176167319,89640.975477543790475,0.079714128647980,0.102444284700000,0.006637799298225,0.062744283672459,0.738504298737021,0.516792978142402,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.090909090909091,0.050048272184394
2441,250250612001035,5.212077642000000,10.244428470000001,4.133716751000000,0.392618767000000,3.799514956000000,163750,South Boston Waterfront,29,92.462538719177246,0.763651050080775,0.000000000000000,0.000000000000000,0.034972527472527,0.000000000000000,1,1641.038898817047993,145601.054247821390163,0.079714128647980,0.102444284700000,0.006637799298225,0.062744283672459,0.738504298737021,0.545097014595593,0.763651050080775,0.000000000000000,0.000000000000000,0.000000000000000,0.090909090909091,0.050048272184394
2442,250250612002010,15.809523810000000,13.523809520000000,10.285714290000000,12.280701750000000,0.000000000000000,95296,South Boston,17,93.067578710690896,0.239927976592393,0.000000000000000,0.215441710984428,0.335118797107549,0.019397788575583,1,1549.538259952091039,104543.951012148376321,0.241792717111185,0.135238095200000,0.207623374910819,0.000000000000000,0.409899336107951,0.609965976009246,0.239927976592393,0.000000000000000,0.235483727010628,0.019397788575583,0.090909090909091,0.124532535586116
2443,250250903003002,6.708595388000000,99.790356389999999,0.000000000000000,1.919720768000000,6.620209059000000,,Dorchester,6,90.918113564091144,0.056190607354359,0.000000000000000,0.081972012412905,0.167351718484689,0.259699045611570,8,3105.361086621178856,341562.152463141945191,0.102602047117831,0.997903563900000,0.032455710826016,0.109324553259866,0.000000000000000,0.379512495891446,0.056190607354359,0.000000000000000,0.089597668461459,0.259699045611570,0.727272727272727,0.000000000000000
2444,250250906001002,7.587382779000000,81.670929240000007,24.722932650000001,26.187419770000002,17.832647460000000,47846,Roxbury,16,91.999878716223023,0.000221729490022,0.000000000000000,0.203019437629741,0.220720890734101,0.124438573315720,8,1327.067746893950925,105964.742580351987272,0.116042324863485,0.816709292400000,0.442736952947636,0.294484086473799,0.182121478323901,0.495493229225650,0.000221729490022,0.000000000000000,0.221905839914670,0.124438573315720,0.727272727272727,0.299328700294793
2445,250251011022008,9.843260188000000,91.034482760000003,14.545454550000001,23.971915750000001,4.070556309000000,43929,Mattapan,12,91.597174594276837,0.000000000000000,0.000000000000000,0.090086830680174,0.235672937771346,0.211698022190063,8,1877.753176485212180,165758.787940059002722,0.150543979356509,0.910344827600000,0.405280590019443,0.067220195923507,0.163318404162886,0.452317573873857,0.000000000000000,0.000000000000000,0.098467388446780,0.211698022190063,0.727272727272727,0.176106615962022
2446,250251101031002,6.098964327000000,22.554660530000000,4.948216341000000,3.424657534000000,0.000000000000000,104840,Jamaica Plain,11,91.991394678751632,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1,662.271953039622076,28124.085693969125714,0.093278277948937,0.225546605300000,0.057898886366395,0.000000000000000,0.455714127987634,0.494583618774964,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.090909090909091,0.059909687378005
2447,250251101033004,13.888888890000000,35.000000000000000,55.277777780000001,20.982142860000000,0.000000000000000,,Jamaica Plain,11,90.618752706618537,0.000000000000000,0.000000000000000,0.081225203702914,0.103152595879015,0.117998378908750,1,1296.986389701522967,93755.012291817722144,0.212418300685582,0.350000000000000,0.354734069936528,0.000000000000000,0.000000000000000,0.347416720100551,0.000000000000000,0.000000000000000,0.088781385961709,0.117998378908750,0.090909090909091,0.669266288603984
2448,250251101033017,13.888888890000000,35.000000000000000,55.277777780000001,20.982142860000000,0.000000000000000,,Roslindale,15,90.013496623319739,0.388111312366211,0.000000000000000,0.162812832428195,0.083869884105033,0.216477240915962,1,1557.662731346232476,142895.343295179132838,0.212418300685582,0.350000000000000,0.354734069936528,0.000000000000000,0.000000000000000,0.282524590549475,0.388111312366211,0.000000000000000,0.177958912460175,0.216477240915962,0.090909090909091,0.669266288603984
2449,250251102011005,8.386075949000000,70.648734180000005,36.194620250000000,17.723004690000000,7.975460123000000,42260,Roslindale,15,91.364896944867880,0.003371185237757,0.000000000000000,0.197711909520988,0.102712964171999,0.383149690133489,2,2619.971855503077677,398315.664088384655770,0.128257632170230,0.706487341800000,0.299633532529855,0.131704846058223,0.155306576035561,0.427414079744380,0.003371185237757,0.000000000000000,0.216104565432807,0.383149690133489,0.181818181818182,0.438220205930791
2450,250251103012022,15.592972180000000,33.162518300000002,12.225475840000000,7.071713147000000,3.866809882000000,92361,Jamaica Plain,11,90.280071841969203,0.000000000000000,0.705632445690259,0.000000000000000,0.000000000000000,0.258364393773295,0,1213.903713923046325,91229.369778253676486,0.238480751005069,0.331625183000000,0.119557740255466,0.063855576028341,0.395810231522151,0.311105275818144,0.000000000000000,0.725963555019686,0.000000000000000,0.258364393773295,0.000000000000000,0.148017868489909
2451,250251103012026,15.592972180000000,33.162518300000002,12.225475840000000,7.071713147000000,3.866809882000000,92361,Jamaica Plain,11,90.887087821960449,0.000000000000000,0.755614559132647,0.000000000000000,0.000000000000000,0.143979202389513,0,1115.932761174305369,72318.716424860074767,0.238480751005069,0.331625183000000,0.119557740255466,0.063855576028341,0.395810231522151,0.376186091525892,0.000000000000000,0.777385783381844,0.000000000000000,0.143979202389513,0.000000000000000,0.148017868489909
2452,250250921014000,5.189775368000000,86.754453909999995,24.322230829999999,24.610894940000001,0.328947368000000,40703,Dorchester,6,92.157565741175148,0.173836621698818,0.000000000000000,0.193588484954814,0.112246307294330,0.081782652028982,3,5283.678510907517193,1071626.164336648769677,0.079373035045603,0.867544539100000,0.416083475605813,0.005432158370244,0.147832390059381,0.512399539024216,0.173836621698818,0.000000000000000,0.211597548753200,0.081782652028982,0.272727272727273,0.294477271191119
2453,250250922003000,18.445475640000002,70.997679809999994,14.037122970000000,14.782608700000001,7.082630691000000,64828,Dorchester,6,91.622802065129861,0.000000000000000,0.000000000000000,0.112688990193828,0.154012659473287,0.236135253025483,4,1418.924525030525729,121962.202568955515744,0.282107274514031,0.709976798100000,0.249921801763489,0.116960873787746,0.263641469491208,0.455065206164643,0.000000000000000,0.000000000000000,0.123172171640545,0.236135253025483,0.363636363636364,0.169952077853041
2454,250250923002005,5.443234837000000,77.138413689999993,35.614307930000003,18.461538460000000,14.749262540000000,40083,Dorchester,6,92.834368944168091,0.000000000000000,0.000000000000000,0.042265285666555,0.415079630248357,0.032520325203252,4,1239.589942381113588,71840.293602942401776,0.083249473983524,0.771384136900000,0.312119535116231,0.243565803394968,0.144856156722687,0.584962545561605,0.000000000000000,0.000000000000000,0.046197121933592,0.032520325203252,0.363636363636364,0.431194173260243
2455,250250924003011,12.281508740000000,95.216191350000003,30.864765410000000,16.849529780000001,2.810902896000000,46288,Dorchester,6,91.665558951241636,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,8,382.647249646021578,6583.993449909090486,0.187834839566200,0.952161913500000,0.284866150957859,0.046418579930538,0.174642491971371,0.459649357351754,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.727272727272727,0.373689895364374
2456,250250924004005,6.151742994000000,90.635680109999996,55.912508539999997,19.308357350000001,15.022091310000000,20246,Dorchester,6,91.943154376486078,0.115029182879377,0.000000000000000,0.102364808996196,0.244129320324128,0.093600132297007,8,1334.105197131040768,96761.316954912123038,0.094085481091347,0.906356801100000,0.326436257357289,0.248071232623995,0.049631091077540,0.489411566761651,0.115029182879377,0.000000000000000,0.111887557089154,0.093600132297007,0.727272727272727,0.676951183277186
2457,250251001003008,16.273291929999999,91.801242239999993,10.559006210000000,28.906250000000000,17.330210770000001,32396,Dorchester,6,91.579665637407146,0.305096660808436,0.000000000000000,0.000000000000000,0.258451797873611,0.127881973479871,6,1037.050808517283713,66968.190604216797510,0.248885641299921,0.918012422400000,0.488702787771542,0.286186966823032,0.107955663724036,0.450440362675417,0.305096660808436,0.000000000000000,0.000000000000000,0.127881973479871,0.545454545454545,0.127841371005148
2458,250251001004004,6.545961003000000,83.426183839999993,34.958217269999999,10.240963860000001,2.826086957000000,,Dorchester,6,92.117778501648829,0.030359937402191,0.000000000000000,0.165524386356391,0.261688449686537,0.112581022208054,6,1739.594129928867460,150561.642251434532227,0.100114697700008,0.834261838400000,0.173138597633716,0.046669325891988,0.000000000000000,0.508133776526219,0.030359937402191,0.000000000000000,0.180922715625700,0.112581022208054,0.545454545454545,0.423250667232314
2459,250251010012005,27.440633250000001,95.514511870000007,4.485488127000000,18.577075099999998,10.582010580000000,39726,Mattapan,12,90.488537177061417,0.000000000000000,0.000000000000000,0.090803010097161,0.193322537626215,0.417865307677653,1,1836.124602519437531,167978.210151578532532,0.419680273264919,0.955145118700000,0.314072852411202,0.174748798555982,0.143142422365913,0.333455748461032,0.000000000000000,0.000000000000000,0.099250192285229,0.417865307677653,0.090909090909091,0.054307284263165
2460,250251010016000,11.812391430000000,87.840185289999994,19.629415170000001,9.941520468000000,0.000000000000000,,Mattapan,12,90.876557189148741,0.281491002570694,0.000000000000000,0.065029812400019,0.170342721411605,0.505574676426390,1,1959.142487224238266,165083.358634358533891,0.180660104236282,0.878401852900000,0.168076065466792,0.000000000000000,0.000000000000000,0.375057056713144,0.281491002570694,0.000000000000000,0.071079376972945,0.505574676426390,0.090909090909091,0.237659804100262
2461,250250003013001,5.054644809000000,21.174863389999999,9.016393443000000,0.000000000000000,3.636363636000000,116477,Brighton,25,90.348358501087532,0.000000000000000,0.000000000000000,0.071404295812942,0.190082925502991,0.266483143012507,0,1423.193156720647949,117698.215264745915192,0.077306332378398,0.211748633900000,0.000000000000000,0.060050041691006,0.511576107566833,0.318426584686224,0.000000000000000,0.000000000000000,0.078046863004241,0.266483143012507,0.000000000000000,0.109164449414122
2462,250250004011000,0.000000000000000,14.135021099999999,3.656821378000000,4.894433781000000,4.026294166000000,85000,Brighton,25,91.561804050352521,0.000000000000000,0.000000000000000,0.010022891789890,0.247386005073316,0.078265173544515,3,1512.034454583104662,129301.648977401608136,0.000000000000000,0.141350211000000,0.082747621477636,0.066489261452001,0.360474661213439,0.448525344465575,0.000000000000000,0.000000000000000,0.010955296926129,0.078265173544515,0.272727272727273,0.044274342602594
2463,250250004022012,11.021233570000000,28.412537919999998,9.302325581000000,3.234152652000000,3.593750000000000,94688,Brighton,25,90.646109263102218,0.000000000000000,0.197157267308574,0.000000000000000,0.000000000000000,0.236021998166819,0,470.815069193649492,8724.655555526353055,0.168560042847192,0.284125379200000,0.054678120375736,0.059346330270874,0.406980707287451,0.350349735160453,0.000000000000000,0.202837881885219,0.000000000000000,0.236021998166819,0.000000000000000,0.112626324121776
